title;price;area;bedroom;toilet;link;address;legal;furniture;post_date;loai_bds;district
Bảng giá Feliz Homes chuyển nhượng, giá tốt tháng 10/2025 căn 2PN chỉ từ 5.X tỷ, căn 3PN từ 7.X tỷ;5,8 tỷ;83  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-van-thu-4-prj-feliz-homes/bang-gia-chuyen-nhuong-gia-tot-thang-7-2025-2pn-chi-tu-4-x-ty-3pn-tu-6-x-ty-pr43542822;Dự án Feliz Homes, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
TÒA VĂN PHÒNG- CỰC HIẾM - 112 M2- 11 TẦNG - 55 TỶ - PHÂN LÔ - LÊ ĐỨC THỌ- TRUNG TÂM MỸ ĐÌNH;54 tỷ;112  m²;14 PN;20 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-duc-tho-phuong-my-dinh-2/toa-van-phong-cuc-hiem-112-m2-9-tang-55-ty-phan-lo-trung-tam-dinh-pr44269265;Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;13/10/2025;Nhà riêng/Khác;N/A
CĂN NHÀ 3 TẦNG, FULL NỘI THẤT ĐẸP TAI P.YÊN NGHĨA;3,95 tỷ;32,5  m²;3 PN;3 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-yen-binh-phuong-yen-nghia-1/can-tai-chinh-hop-ly-cho-gia-dinh-tre-pr44069229;Ngõ 84 tổ 15, Đường Yên Bình, Phường Yên Nghĩa, Hà Đông, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Nhà riêng/Khác;N/A
Bán căn 3 ngủ 2 ban công 121 m2 - R3 Royal City;18,4 tỷ;121  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-royal-city/ban-3-ngu-2-ban-cong-121-m2-r3-city-pr44295079;Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
CĂN 3 NGỦ 100M RẺ NHẤT THE WISTERIA  NHỔN  HN;7,15 tỷ;100  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/-3-ngu-100m-re-nhat-nhon-hn-pr44295019;Chung cư The Wisteria, Nhổn, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Căn hộ chung cư;N/A
Siêu vip - bán nhà mặt phố Vệ Hồ - view trọn Hồ Tây - mặt tiền 12m. Nở hậu. Một sổ chính chủ;470,12 tỷ;365  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-mat-pho-duong-ve-ho-phuong-quang-an-2/sieu-vip-ban-view-tron-tay-tien-12m-no-hau-mot-so-chinh-chu-pr44295047;Đường Vệ Hồ, Phường Quảng An, Tây Hồ, Hà Nội;N/A;N/A;16/10/2025;Nhà riêng/Khác;N/A
Bán căn C06 toà HH2 diện tích 82m2, tầng 9-11, thiết kế 2N+1, chung cư Kepler Land. LH0961 940 ***;7,5 tỷ;82  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/ban-c06-toa-hh2-dien-tich-82m-tang-10-20-thiet-ke-2n-1-lh-pr44294953;Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội;Hợp đồng mua bán;N/A;16/10/2025;Căn hộ chung cư;N/A
Cần bán nhà 2 mặt thoáng ô tô tránh nhau 542 Xuân Đỉnh -HN;19 tỷ;64,7  m²;3 PN;3 WC;https://batdongsan.com.vn/ban-nha-rieng-phuong-xuan-dinh/can-ban-voi-gia-16-ty-vnd-tai-bac-tu-liem-ha-noi-dien-tich-64-7-m2-pr41446739;Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Nhà riêng/Khác;N/A
Chính chủ không trung gian cần bán biệt thự tại Solasta Mansion với giá 31 tỷ VND, diện tích 170m2;31 tỷ;170  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/chinh-chu-khong-trung-gian-can-ban-tai-voi-gia-31-ty-vnd-dien-tich-170m2-pr44294754;Dự án Solasta Mansion, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội;Hợp đồng mua bán.;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Chính chủ bán biệt thự liền kề đẳng cấp - số 14A15 Lê Trọng Tấn, Hà Đông;55 tỷ;152  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-ban-dang-cap-so-14a15-ha-dong-pr44294708;Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội;Sổ đỏ chính chủ, pháp lý rõ ràng.;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Bán đất ĐG Trầm Lộng, cách Cienco 5 đang làm chỉ 100m. Giá 17 triệu/m2. Mặt tiền 6m, hướng Đông Nam;3,03 tỷ;178  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-426-xa-tram-long/ban-dg-cach-cienco-5-dang-lam-chi-100m-gia-17-trieu-mat-tien-6m-huong-dong-nam-pr44294619;Đường 426, Xã Trầm Lộng, Ứng Hòa, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Bán liền kề An Hưng Villa - Dương Nội - Hà Đông - Hà Nội;Giá thỏa thuận;82,5  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-an-hung/b-le-villa-ha-dong-ha-pr38935941;Dự án An Hưng, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội;Sổ đỏ;Đầy đủ;16/10/2025;Biệt thự/Liền kề;N/A
Bán nhà mặt phố Nguyễn Hoàng, Mỹ Đình, dt 76m x 6 tầng, Thang Máy cuối nhà.;42,9 tỷ;76  m²;5 PN;6 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hoang-phuong-my-dinh-1/ban-dt-76m-x-6-tang-thang-may-cuoi-pr44294538;Đường Nguyễn Hoàng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Nhà riêng/Khác;N/A
Bán căn chung cư Tháp đôi Kepler Land, 77,4 m2 đẹp. Liên hệ ngay0981 960 ***để xem nhà;7,42 tỷ;77,4  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/ban-77-4-m2-dep-lien-he-ngay-de-xem-nha-pr44294479;Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội.;N/A;N/A;16/10/2025;Căn hộ chung cư;N/A
Golden Palm 21 Lê Văn Lương 66m2 6.5 tỷ - 80m2- 7.5tỷ - 105m2 9.5 tỷ - 117m2 10,5 tỷ - 130m2 11 tỷ;10,5 tỷ;117  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/28-04-21-66m2-5-5-ty-105m2-7-5-ty-117m2-8-5-ty-130m2-9-ty-pr42834301;The Golden Palm Lê Văn Lương, 21, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội;N/A;Full đồ nhập khẩu.;16/10/2025;Căn hộ chung cư;N/A
Bán liền kề, nhà phố kim cương đại lộ 52m - bán gấp 18,5 tỷ - Vinhomes Ocean Park 1;18,5 tỷ;70  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-sao-bien-1-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-pho-kim-cuong-dai-lo-52m-ban-gap-18-5-ty-1-pr44294131;Dự án Vinhomes Ocean Park Gia Lâm, Đường Sao Biển 1, Xã Dương Xá, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Không nội thất;16/10/2025;Biệt thự/Liền kề;N/A
Bán gấp biệt thự Linh Đàm rẻ nhất thị trường. 250m MT 12.5m. Giá 70. tỷ. Thỏa thuận.Lh:0916 664 ***;70 tỷ;250  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-gap-re-nhat-truong-250m-mt-12-5m-gia-70-5-ty-lh-pr44119409;Khu đô thị mới Linh Đàm, Đại Kim, Hoàng Mai, Hà Nội;N/A;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Chị sếp gửi bán khai xuân biệt thự mặt hồ 345m2 - 110/m2 đất, mua là thắng(căn quá đẹp)có 102;41,4 tỷ;345  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-3-5-xa-van-canh-1-prj-khu-biet-thu-vuon-cam-orange-graden/chi-sep-gui-ban-khai-xuan-mat-ho-345m2-103tr-m2-dat-mua-la-thang-can-qua-dep-co-1-0-2-pr42113217;Dự án Vườn Cam Vinapol, Đường Vành Đai 3.5, Xã Vân Canh, Hoài Đức, Hà Nội;N/A;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Căn 2 ngủ cực hiếm dự án Mỹ Đình Plaza 2 - Số 2 Nguyễn Hoàng;7,3 tỷ;79  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-hoang-phuong-my-dinh-2-prj-my-dinh-plaza-2/-2-ngu-cuc-hiem-du-an-2-so-2-hoang-pr44293963;Mỹ Đình Plaza 2, Nguyễn Hoàng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
Bán nhanh căn hộ Aqua Central 44 Yên Phụ 120,5m², 3PN, full nội thất, view đẹp, giá tốt;21 tỷ;120,5  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-yen-phu-phuong-truc-bach-prj-ha-noi-aqua-central/ban-nhanh-44-120-5m-3pn-full-that-view-dep-gia-tot-pr44293959;Hà Nội Aqua Central, 44, Đường Yên Phụ, Phường Trúc Bạch, Ba Đình, Hà Nội;Sổ đỏ chính chủ;Full nội thất;16/10/2025;Căn hộ chung cư;N/A
Chính chủ bán căn 3 ngủ tầng trung Sky Park Tôn Thất Thuyết;16 tỷ;128  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-prj-sky-park-residence/chinh-chu-ban-3-ngu-tang-trung-thuyet-pr44293946;Sky Park Residence, số 3, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
Bán CC KĐT Nghĩa Đô, Hoàng Quốc Việt - 71m2, 2N, 2VS. Full NT. 7,4 tỷ. SĐCC -0974 687 ***;7,4 tỷ;71  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-cung-phuong-co-nhue-1-prj-khu-do-thi-moi-nghia-do/ban-cc-kdt-hoang-quoc-viet-71m-2n-2vs-full-nt-7-4-ty-sdcc-pr44293845;Dự án Khu đô thị mới Nghĩa Đô, Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
Thụy Phương - Ô tô tránh nhau - Kinh doanh nhỏ - 5 tầng - DT 42,5m sổ - Đua 45m2, giá 10,x tỷ;10,9 tỷ;45  m²;4 PN;5 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-dong-ngac/-o-to-tranh-kinh-doanh-nho-5-tang-dt-42-5m-so-dua-45m-gia-10-x-ty-pr44293828;Đường Thụy Phương, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội;N/A;N/A;16/10/2025;Nhà riêng/Khác;N/A
Bán nhà dân xây liền kề Tổng Cục V-Bộ Công An, Tân Triều, Thanh Trì 100m2, 6 tầng, giá nhỉnh 30 tỷ;36 tỷ;100  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-yen-xa-xa-tan-trieu-prj-lien-ke-tong-cuc-5-tan-trieu/ban-dan-xay-v-bo-cong-an-thanh-tri-100m2-6-g-gia-nhinh-30-ty-pr44293763;Dự án Tổng cục 5 Tân Triều, Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Biệt thự/Liền kề;N/A
Bán đất xã Phúc Sơn (Xã Mỹ Xuyên - Huyện Mỹ Đức cũ) - Hà Nội, 72m2, dưới 1 tỷ;990 triệu;72  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-my-xuyen/ban-phuc-son-huyen-duc-cu-ha-noi-72m2-duoi-1-ty-pr44268090;Mỹ Xuyên, Mỹ Đức, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
HÀNG HIẾM - Keangnam bán căn 3PN, 2WC giá 13.5 tỷ, 128m2, Nam Từ Liêm, Hà Nội;13 tỷ;128  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-me-tri-prj-keangnam-hanoi-landmark-tower/hang-hiem-ban-3pn-2wc-gia-13-5-ty-128m2-nam-tu-liem-ha-noi-pr44293691;Keangnam Hanoi Landmark Tower, Phạm Hùng, Mễ Trì, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Căn hộ chung cư;N/A
Chính chủ cắt bán 315m2 đất Khoang Mái - Đồng Trúc - Gần Metro 5;Giá thỏa thuận;315  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-dong-truc/chinh-chu-cat-ban-315m-khoang-mai-gan-metro-5-pr44293680;Xã Đồng Trúc, Thạch Thất, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Mở bán đất cụm công nghiệp Hồng Dương - Thanh Oai - Hà Nội;Giá thỏa thuận;1.083  m²;N/A;N/A;https://batdongsan.com.vn/ban-kho-nha-xuong-duong-21b-xa-hong-duong-prj-cum-cong-nghiep-hong-duong-thanh-oai/mo-ban-dat-ha-noi-pr43752573;Dự án Cụm công nghiệp Hồng Dương, Đường 21B, Xã Hồng Dương, Thanh Oai, Hà Nội;Sổ hồng 50 năm.;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Lô góc! Nguyễn Chí Thanh, thang máy, xây mới, ngõ thông, 30m ra ô tô tránh, nhà đẹp 5 tầng ở ngay;8,1 tỷ;46  m²;3 PN;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/co-102-xay-moi-lo-goc-5-tang-co-thang-may-ngo-thong-20m-ra-o-to-tranh-pr44184736;Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Nhà riêng/Khác;N/A
NHÀ SIÊU ĐẸP PHỐ TRẠM LONG BIÊN FULL NỘI THẤT CAO CẤP Ở NGAY Ô TÔ ĐỖ ĐẦU CỔNG CHỈ 10M;6,95 tỷ;31  m²;3 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/-sieu-dep-full-noi-that-cao-cap-o-ngay-o-to-do-dau-cong-chi-10m-pr44293576;Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Nhà riêng/Khác;N/A
Chỉ hơn 10 tỷ sở hữu Liền Kề 75m/MT 5m xây 4,5 tầng view sông , hỗ trợ vay 0% trong 18 tháng;10 tỷ;75  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phu-son_1-prj-phu-thi-riverside/chi-hon-10-ty-so-huu-75m-mt-5m-xay-4-5-tang-view-song-ho-tro-vay-0-trong-18-thang-pr43890752;Phú Thị Riverside, Phú Sơn, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;12/10/2025;Biệt thự/Liền kề;N/A
Bán biệt thự Ciputra Hà Nội 126m, 3,5 tầng, giá 46,5 tỷ. LH0988 154 ***Mr Hiệu;46,5 tỷ;126  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-day-c-ha-noi-126m-3-5-tang-gia-48-5-ty-lh-mr-hieu-pr43853384;Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Biệt thự/Liền kề;N/A
Siêu biệt thự hiếm nhất thị trường! Mặt đường Vành Đai 3.5 - trực diện là 30 toà chung cư cao cấp;97 tỷ;300  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/sieu-hiem-nhat-thi-truong-mat-vanh-dai-3-5-truc-dien-la-30-toa-chung-cu-cao-cap-pr44293488;Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội;Hợp đồng mua bán;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Siêu Hiếm 2 Ngủ Giá Tốt The Zei - Lê Đức Thọ;10,2 tỷ;84  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/sieu-hiem-2-ngu-gia-tot-tho-pr44293467;The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Căn hộ chung cư;N/A
Danh sách biệt thự liền kề sổ đỏ cần bán tại KĐT Hà Phong Mê Linh T10/2025;10 tỷ;200  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tien-phong-8-prj-khu-do-thi-ha-phong/danh-sach-so-can-ban-tai-kdt-me-linh-t10-2025-pr44205352;Dự án Hà Phong, Xã Tiền Phong, Mê Linh, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Biệt thự/Liền kề;N/A
Bán căn góc 2 ngủ 63m2 dự án The Paris Vinhomes Ocean Park 1;4,85 tỷ;63  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-paris-vinhomes-ocean-park/ban-goc-2-ngu-63m2-du-an-1-pr44166307;The Paris - Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội;Hợp đồng mua bán;N/A;16/10/2025;Căn hộ chung cư;N/A
TỨ LIÊN- NHÀ MỚI FULL NỘI THẤT - THANG MÁY NHẬP - NGÕ THÔNG RỘNG THOÁNG - GẦN HỒ TÂY;15,2 tỷ;70  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-tu-lien-phuong-tu-lien/-moi-full-noi-that-thang-may-nhap-ngo-thong-rong-thoang-gan-ho-tay-thang-may-ngo-thong-pr44245470;Đường Tứ Liên, Phường Tứ Liên, Tây Hồ, Hà Nội;N/A;N/A;16/10/2025;Nhà riêng/Khác;N/A
NHÀ HỒ TÂY- GIÁ CỰC TỐT- PHỐ TỪ HOA - 2 MẶT ĐỀU LÀ HỒ;23 tỷ;55  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-tu-hoa-phuong-quang-an-2/-ho-tay-gia-cuc-tot-2-mat-deu-la-ho-pr44054316;Phố Từ Hoa, Phường Quảng An, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Nhà riêng/Khác;N/A
@BÁN GẤP MẢNH ĐẤT NGÕ OTO Q HOÀNG MAI.;13,5 tỷ;90  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-phuong-yen-so/-ban-gap-manh-ngo-oto-q-hoang-mai-pr44293185;Phường Yên Sở, Hoàng Mai, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Bán căn góc 3 ngủ view sông Hồng, cầu Nhật Tân chung cư Sunshine Riverside giá rẻ nhất thị trường;9 tỷ;90  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-sunshine-riverside/ban-goc-3-ngu-view-song-hong-cau-nhat-tan-gia-re-nhat-thi-truong-pr44293227;Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Full đồ.;16/10/2025;Căn hộ chung cư;N/A
Nhà đẹp - gía tốt - bán 20 căn Phụng Châu giá 2tỷ56-2tỷ78-2tỷ95-3tỷ hơn DT 30-36-40-65m2 đường ô tô;2,56 tỷ;30  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-de-moi-xa-phung-chau/qua-re-ban-30-can-gia-1ty680-1ty890-2ty1-2ty350-2ty8-dt-31-36-45-60m2-oto-pr40635908;Đường Đê Mới, Xã Phụng Châu, Chương Mỹ, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Nhà riêng/Khác;N/A
Hot! Đường ô tô , gara ô tô - Bán nhà ngay gần KĐT Đô Nghĩa, 55m2 - Giá 4tỷ4, bến xe Yên Nghĩa;4,45 tỷ;55  m²;3 PN;3 WC;https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-nghia-1/hot-duong-oto-tranh-co-gara-oto-ban-ngay-gan-phenikaa-dt-54m2-gia-4ty4-kdt-do-nghia-pr43363044;Phường Yên Nghĩa, Hà Đông, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Nhà riêng/Khác;N/A
Chính thức kí HĐMB 2PN tầng 7 CH03,11,12 1407. Handico Complex 33 Lê Văn Lương, 6,441tỷ;6,44 tỷ;70,4  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-handico-complex/mo-ban-nhanh-2pn-ngoai-giao-toa-compx-33-6-ty-pr43661551;Handico Complex, số 33, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;16/10/2025;Căn hộ chung cư;N/A
Cam kết rẻ nhất thị trường! Biệt thự mặt hồ Vinhomes Thăng Long giá chỉ 240tr/m2;55,68 tỷ;232  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-an-khanh-4-prj-vinhomes-thang-long/cam-ket-re-nhat-thi-truong-mat-ho-gia-chi-240tr-m-pr44293146;Dự án Vinhomes Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Biệt thự/Liền kề;N/A
Bán căn 50m, 5 tầng siêu đẹp Thịnh Liệt Hoàng Mai;14,5 tỷ;50  m²;5 PN;5 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-liet-phuong-thinh-liet/ban-can-50m-5-tang-sieu-dep-hoang-mai-pr44293116;Đường Thịnh Liệt, Phường Thịnh Liệt, Hoàng Mai, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Nhà riêng/Khác;N/A
Siêu hot: 1 phòng ngủ 2 ban công cực đẹp tiến độ đóng tiền cực giãn 48m2, giá chỉ 3.2 tỷ;3,29 tỷ;48  m²;1 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-london-vinhomes-ocean-park/sieu-hot-1-phong-ngu-2-ban-cong-cuc-dep-tien-do-dong-tien-cuc-gian-48m2-gia-chi-3-2-ty-pr44085489;Dự án The London - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội;Hợp đồng mua bán;Cơ bản;14/10/2025;Căn hộ chung cư;N/A
Chỉ 2,1 tỷ Sở hữu ngay nhà phố ven sông Hà Nội với mức giá tuyệt chủng;10,2 tỷ;75  m²;4 PN;3 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phu-son_1-prj-phu-thi-riverside/chi-2-1-ty-so-huu-ngay-pho-ven-song-ha-noi-voi-muc-gia-tuyet-chung-pr44293021;Dự án Phú Thị Riverside, Xã Phú Sơn, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;Không nội thất;16/10/2025;Biệt thự/Liền kề;N/A
SIÊU PHẨM NGUYỄN VĂN LINH THẠCH BÀN - PHÂN LÔ - GARA 2 ÔTÔ - THANG MÁY - NHÀ MỚI CỨNG - GIÁ ÊM;15 tỷ;63  m²;3 PN;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-linh-phuong-thach-ban-1/sieu-pham-phan-lo-gara-2-oto-thang-may-moi-cung-gia-em-pr44261529;Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;13/10/2025;Nhà riêng/Khác;N/A
Bán đất tại Xuân Mai, Chương Mỹ, Hà Nội, giá chỉ từ 1,5-1,9 tỷ, 80m2, mặt tiền 5m;Giá thỏa thuận;80  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-6a-thi-tran-xuan-mai-1/ban-tai-chuong-my-ha-noi-gia-chi-tu-1-5-1-9-ty-80m2-mat-tien-5m-pr44292826;Đường 6A, Thị trấn Xuân Mai, Chương Mỹ, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
BÁN ĐẤT DỊCH VỤ SIÊU ĐẸP  TRẠM TRÔI, HOÀI ĐỨC;Giá thỏa thuận;52,7  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-thi-tran-tram-troi/ban-dich-vu-sieu-dep-hoai-duc-pr44072533;Thị trấn Trạm Trôi, Hoài Đức, Hà Nội;Sổ đỏ pháp lý rõ ràng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
Bán gấp đất đấu giá 69m2 và 75.7 m2 sổ đỏ đường 33m khu Lideco, Hoài Đức, Hà Nội. LH:0913 380 ***;Giá thỏa thuận;69  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-thi-tran-tram-troi/ban-gap-dau-gia-69m2-va-75-7-m2-so-do-33m-khu-lideco-hoai-duc-ha-noi-lh-pr43766362;Đường Quốc lộ 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội;Đã có sổ đỏ thời hạn sd lâu dài;N/A;16/10/2025;Đất nền/Thổ cư;N/A
